ahe,female,ne,midwest,south,west,race,yrseduc,ba,hsdipl,age
3.8461537,0,0,1,0,0,1,13,0,1,27
10,1,0,1,0,0,2,12,0,1,48
8.7019234,1,0,1,0,0,2,13,0,1,27
13.461538,0,0,1,0,0,1,11,0,0,42
7.6923075,1,0,1,0,0,2,12,0,1,47
16.826923,1,0,1,0,0,2,12,0,1,43
2.8596153,1,0,1,0,0,1,13,0,1,62
7.9120879,1,0,1,0,0,1,12,0,1,38
12.019231,1,0,1,0,0,1,16,1,1,26
13.941346,0,0,1,0,0,1,13,0,1,47
12.019231,1,0,1,0,0,2,12,0,1,36
10.096154,1,0,1,0,0,1,13,0,1,42
15.625,1,0,1,0,0,1,12,0,1,62
9.1346149,1,0,1,0,0,1,8,0,0,44
17.788462,1,0,1,0,0,1,12,0,1,45
13.141026,0,0,1,0,0,1,14,0,1,29
10.384615,1,0,1,0,0,1,13,0,1,33
10.683761,0,0,1,0,0,1,16,1,1,52
28.846153,0,0,1,0,0,1,12,0,1,51
19.23077,0,0,1,0,0,1,13,0,1,40
21.367521,0,0,1,0,0,1,16,1,1,55
12.019231,1,0,1,0,0,1,16,1,1,26
7.2115383,0,0,1,0,0,1,12,0,1,49
14.957265,0,0,1,0,0,1,16,1,1,51
15.384615,0,0,1,0,0,1,16,1,1,42
19.23077,0,0,1,0,0,1,12,0,1,32
43.706295,0,0,1,0,0,1,12,0,1,56
19.23077,0,0,1,0,0,1,13,0,1,52
21.634615,0,0,1,0,0,1,16,1,1,38
36.53846,0,0,1,0,0,1,12,0,1,37
14.423077,0,0,1,0,0,1,12,0,1,53
18.814102,0,0,1,0,0,1,18,1,1,50
14.903846,1,0,1,0,0,1,13,0,1,34
20.512821,0,0,1,0,0,1,13,0,1,51
8.6538458,1,0,1,0,0,1,12,0,1,36
12.745098,0,0,1,0,0,1,16,1,1,28
7.2115383,0,0,1,0,0,1,12,0,1,28
14.423077,1,0,1,0,0,1,14,0,1,42
6.7785997,1,0,1,0,0,1,14,0,1,27
20.032051,0,0,1,0,0,1,12,0,1,26
5.2747254,1,0,1,0,0,1,12,0,1,45
14.358974,0,0,1,0,0,1,13,0,1,27
19.45055,1,0,1,0,0,1,19,1,1,37
27.884615,1,0,1,0,0,1,16,1,1,26
20.192308,0,0,1,0,0,1,12,0,1,36
5.4754806,0,0,1,0,0,1,12,0,1,29
10.096154,0,0,1,0,0,1,12,0,1,29
27.779808,1,0,1,0,0,1,16,1,1,26
14.022436,1,0,1,0,0,1,12,0,1,49
12.980769,1,0,1,0,0,1,13,0,1,25
16.444445,1,0,1,0,0,1,14,0,1,36
9.1346149,0,0,1,0,0,1,13,0,1,34
14.230769,0,0,1,0,0,3,12,0,1,48
17.094017,0,0,1,0,0,1,13,0,1,42
18.75,0,0,1,0,0,1,13,0,1,30
47.596153,0,0,1,0,0,1,13,0,1,37
17.653847,0,0,1,0,0,1,16,1,1,31
16.826923,0,0,1,0,0,1,14,0,1,47
11.428572,1,0,1,0,0,1,13,0,1,28
11.057693,0,0,1,0,0,1,12,0,1,54
8.3916082,0,0,1,0,0,2,12,0,1,38
6.7582417,1,0,1,0,0,1,13,0,1,53
11.153846,1,0,1,0,0,1,13,0,1,31
8.9423075,1,0,1,0,0,1,12,0,1,54
22.5,0,0,1,0,0,1,16,1,1,32
7.2115383,1,0,1,0,0,1,18,1,1,50
18.75,1,0,1,0,0,1,12,0,1,31
15.625,1,0,1,0,0,1,16,1,1,51
5.5865383,1,0,1,0,0,1,12,0,1,31
15.384615,1,0,1,0,0,1,16,1,1,27
9.6153851,1,0,1,0,0,1,12,0,1,33
23.076923,0,0,1,0,0,1,16,1,1,50
15.48702,0,0,1,0,0,1,12,0,1,47
14.405289,1,0,1,0,0,1,13,0,1,43
6.7307692,1,0,1,0,0,1,12,0,1,31
19.23077,0,0,1,0,0,1,12,0,1,60
15.10989,0,0,1,0,0,1,12,0,1,49
12.726442,0,0,1,0,0,1,12,0,1,36
14.643077,0,0,1,0,0,1,13,0,1,48
14.423077,0,0,1,0,0,1,13,0,1,26
3.8461537,0,0,1,0,0,1,12,0,1,40
16.194332,1,0,1,0,0,1,13,0,1,56
6.5934067,1,0,1,0,0,2,13,0,1,34
16.987179,1,0,1,0,0,1,16,1,1,34
25.641026,0,0,1,0,0,1,14,0,1,36
10.096154,1,0,1,0,0,2,13,0,1,34
20.192308,1,0,1,0,0,1,13,0,1,31
7.4639425,0,0,1,0,0,1,13,0,1,45
21.634615,0,0,1,0,0,1,12,0,1,62
14.685315,0,0,1,0,0,1,13,0,1,29
7.5,0,0,1,0,0,1,12,0,1,36
15.384615,0,0,1,0,0,1,12,0,1,51
24.51923,1,0,1,0,0,1,18,1,1,49
9.6153851,1,0,1,0,0,1,13,0,1,63
9.2307692,1,0,1,0,0,2,12,0,1,53
11.057693,0,0,1,0,0,1,16,1,1,32
9.5497093,0,0,1,0,0,1,13,0,1,28
29.807692,0,0,1,0,0,1,16,1,1,56
13.942307,1,0,1,0,0,1,16,1,1,50
19.711538,0,0,1,0,0,1,12,0,1,47
18,0,0,1,0,0,1,12,0,1,33
24.786325,0,0,1,0,0,1,16,1,1,53
9.0124998,0,0,1,0,0,2,12,0,1,51
8.6538458,0,0,1,0,0,1,12,0,1,37
48.076923,0,0,1,0,0,1,16,1,1,38
21.538462,0,0,1,0,0,1,13,0,1,55
15.288462,0,0,1,0,0,2,12,0,1,51
22.435898,0,0,1,0,0,1,13,0,1,48
15.384615,1,0,1,0,0,1,12,0,1,42
13,1,0,1,0,0,1,9,0,0,46
8.6538458,0,0,1,0,0,1,8,0,0,33
11.057693,1,0,1,0,0,1,13,0,1,46
36.752136,0,0,1,0,0,1,16,1,1,47
10,0,0,1,0,0,2,12,0,1,32
27.403847,0,0,1,0,0,1,13,0,1,45
10.096154,1,0,1,0,0,1,13,0,1,38
17.307692,0,0,1,0,0,1,16,1,1,30
5.7692308,0,0,1,0,0,1,13,0,1,62
19.23077,1,0,1,0,0,2,13,0,1,31
11.538462,0,0,1,0,0,1,13,0,1,43
26.442308,0,0,1,0,0,4,18,1,1,31
23.809525,0,0,1,0,0,1,16,1,1,52
16.091881,0,0,1,0,0,1,12,0,1,46
5.7692308,1,0,1,0,0,1,16,1,1,37
24.509804,0,0,1,0,0,1,14,0,1,47
6.4102564,1,0,1,0,0,1,12,0,1,45
19.23077,0,0,1,0,0,1,13,0,1,34
10.256411,1,0,1,0,0,1,13,0,1,33
11.538462,1,0,1,0,0,1,11,0,0,47
11.235769,0,0,1,0,0,1,16,1,1,25
26.442308,0,0,1,0,0,1,12,0,1,57
19.23077,0,0,1,0,0,1,14,0,1,40
8.6538458,1,0,1,0,0,1,12,0,1,39
4.6153846,1,0,1,0,0,1,12,0,1,25
31.25,0,0,1,0,0,1,16,1,1,27
10.989011,1,0,1,0,0,4,16,1,1,57
14.771153,0,0,1,0,0,1,12,0,1,45
44.871796,0,0,1,0,0,1,16,1,1,52
18,0,0,1,0,0,1,13,0,1,31
13.942307,0,0,1,0,0,1,13,0,1,26
11.538462,0,0,1,0,0,1,14,0,1,27
8.6538458,0,0,1,0,0,1,10,0,0,54
17.988783,0,0,1,0,0,1,13,0,1,36
11.538462,1,0,1,0,0,2,12,0,1,30
14,0,0,1,0,0,1,13,0,1,28
34.965034,0,0,1,0,0,2,12,0,1,48
18.26923,1,0,1,0,0,1,14,0,1,42
23.076923,0,0,1,0,0,1,16,1,1,29
5.7692308,1,0,1,0,0,3,14,0,1,34
21.634615,0,0,1,0,0,1,12,0,1,41
8.0128202,1,0,1,0,0,1,12,0,1,43
7.6923075,1,0,1,0,0,1,12,0,1,41
21.678322,0,0,1,0,0,1,18,1,1,48
31.25,0,0,1,0,0,1,16,1,1,34
14.652015,1,0,1,0,0,1,16,1,1,31
8.6538458,0,0,1,0,0,1,12,0,1,40
15.384615,0,0,1,0,0,2,13,0,1,30
13.186813,1,0,1,0,0,1,12,0,1,37
7.6857142,1,0,1,0,0,1,12,0,1,38
5.2884617,0,0,1,0,0,1,13,0,1,43
12.244898,0,0,1,0,0,1,12,0,1,26
13.076923,0,0,1,0,0,1,12,0,1,41
27.884615,0,0,1,0,0,1,13,0,1,29
6.7307692,1,0,1,0,0,1,14,0,1,25
17.5,0,0,1,0,0,1,12,0,1,45
14,0,0,1,0,0,1,12,0,1,29
19.23077,1,0,1,0,0,1,18,1,1,43
12,1,0,1,0,0,1,12,0,1,48
16.17647,0,0,1,0,0,1,12,0,1,44
34.616154,0,0,1,0,0,1,18,1,1,55
16.483517,0,0,1,0,0,1,13,0,1,43
14.423077,0,0,1,0,0,1,12,0,1,40
21.678322,0,0,1,0,0,1,18,1,1,55
8.6206894,0,0,1,0,0,1,16,1,1,47
17.307692,0,0,1,0,0,1,12,0,1,52
11.538462,0,0,1,0,0,1,16,1,1,27
7.2115383,0,0,1,0,0,1,13,0,1,63
10.416667,0,0,1,0,0,1,12,0,1,55
16.826923,0,0,1,0,0,1,14,0,1,36
14.423077,0,0,1,0,0,1,16,1,1,31
3.2051282,1,0,1,0,0,1,12,0,1,45
21.634615,0,0,1,0,0,1,12,0,1,38
5.2884617,0,0,1,0,0,2,12,0,1,32
12.307693,0,0,1,0,0,1,13,0,1,49
10.096154,0,0,1,0,0,1,12,0,1,53
9.6153851,1,0,1,0,0,1,16,1,1,27
28.846153,1,0,1,0,0,1,16,1,1,27
29.585798,0,0,1,0,0,1,19,1,1,45
20.192308,1,0,1,0,0,1,16,1,1,35
28.846153,0,0,1,0,0,1,16,1,1,47
19.423077,0,0,1,0,0,1,16,1,1,63
20.192308,0,0,1,0,0,1,18,1,1,52
15,0,0,1,0,0,1,12,0,1,55
6.9033532,1,0,1,0,0,1,12,0,1,27
20.08547,0,0,1,0,0,1,12,0,1,53
17.889088,0,0,1,0,0,1,12,0,1,53
16.826923,0,0,1,0,0,1,13,0,1,34
11.057693,1,0,1,0,0,1,12,0,1,52
15.384615,0,0,1,0,0,1,12,0,1,42
13.736263,1,0,1,0,0,1,12,0,1,40
9.6153851,1,0,1,0,0,1,14,0,1,27
18.813847,0,0,1,0,0,1,14,0,1,42
30.971794,0,0,1,0,0,1,18,1,1,54
19.23077,1,0,1,0,0,1,14,0,1,33
13.450384,0,0,1,0,0,1,14,0,1,40
11.057693,0,0,1,0,0,1,13,0,1,26
9.1428576,1,0,1,0,0,1,13,0,1,32
7.8730769,1,0,1,0,0,1,12,0,1,59
8.6538458,0,0,1,0,0,1,12,0,1,56
13.942307,1,0,1,0,0,1,12,0,1,47
12.019231,1,0,1,0,0,1,12,0,1,55
5.9375,1,0,1,0,0,1,12,0,1,56
17.846153,0,0,1,0,0,1,12,0,1,43
10.9375,1,0,1,0,0,1,12,0,1,43
10.775962,0,0,1,0,0,1,12,0,1,44
18.910257,0,0,1,0,0,1,14,0,1,34
9.9038458,0,0,1,0,0,1,12,0,1,41
19.711538,1,0,1,0,0,1,16,1,1,37
20.673077,0,0,1,0,0,1,12,0,1,41
5.0510206,1,0,1,0,0,1,12,0,1,43
10.817307,1,0,1,0,0,1,12,0,1,25
11.111111,0,0,1,0,0,1,12,0,1,45
14.423077,1,0,1,0,0,1,12,0,1,37
9.6153851,1,0,1,0,0,1,13,0,1,50
13.846154,0,0,1,0,0,4,12,0,1,32
18.26923,0,0,1,0,0,1,14,0,1,29
20.979021,1,0,1,0,0,1,18,1,1,60
13.675214,1,0,1,0,0,1,13,0,1,61
25,0,0,1,0,0,1,12,0,1,46
11.350481,0,0,1,0,0,1,13,0,1,48
23.846153,0,0,1,0,0,1,16,1,1,33
14.285714,0,0,1,0,0,1,16,1,1,47
25,0,0,1,0,0,1,14,0,1,42
31.196581,1,0,1,0,0,1,18,1,1,42
14.957265,0,0,1,0,0,1,16,1,1,25
32.815056,1,0,1,0,0,1,13,0,1,33
13.461538,1,0,1,0,0,1,12,0,1,38
13.269231,1,0,1,0,0,1,12,0,1,35
7.2115383,0,0,1,0,0,1,18,1,1,35
12.896826,1,0,1,0,0,1,13,0,1,29
24.390244,1,0,1,0,0,1,18,1,1,39
9.25,0,0,1,0,0,1,12,0,1,28
32.967033,0,0,1,0,0,1,16,1,1,28
8.6538458,1,0,1,0,0,1,16,1,1,39
24.786325,1,0,1,0,0,1,16,1,1,43
16.153847,1,0,1,0,0,1,12,0,1,39
12.019231,1,0,1,0,0,1,12,0,1,48
14.759615,0,0,1,0,0,1,12,0,1,46
15.865385,1,0,1,0,0,1,16,1,1,28
14.957265,1,0,1,0,0,1,16,1,1,28
26.923077,0,0,1,0,0,1,14,0,1,45
38.46154,0,0,1,0,0,1,16,1,1,43
14.5,1,0,1,0,0,1,16,1,1,56
11.057693,1,0,1,0,0,1,12,0,1,44
10.683761,1,0,1,0,0,1,13,0,1,34
14.423077,1,0,1,0,0,1,13,0,1,41
22.307692,0,0,1,0,0,1,14,0,1,48
19.23077,1,0,1,0,0,1,16,1,1,43
12.796538,1,0,1,0,0,1,16,1,1,47
16.346153,0,0,1,0,0,1,12,0,1,58
34.188034,0,0,1,0,0,1,16,1,1,43
4.1052632,0,0,1,0,0,1,12,0,1,59
19.23077,0,0,1,0,0,1,13,0,1,48
15.865385,0,0,1,0,0,1,13,0,1,42
26.223776,0,0,1,0,0,1,13,0,1,31
7.2115383,0,0,1,0,0,1,8,0,0,31
19.23077,0,0,1,0,0,1,16,1,1,60
25.213675,0,0,1,0,0,1,18,1,1,30
13.942307,0,0,1,0,0,1,18,1,1,40
4.3956046,1,0,1,0,0,1,14,0,1,48
15.384615,0,0,1,0,0,1,12,0,1,28
6.4903846,1,0,1,0,0,1,13,0,1,34
11.538462,0,0,1,0,0,1,12,0,1,33
14.519231,0,0,1,0,0,1,14,0,1,41
11.25,0,0,1,0,0,1,14,0,1,36
26.442308,0,0,1,0,0,1,16,1,1,37
17.307692,1,0,1,0,0,1,14,0,1,40
15.865385,0,0,1,0,0,1,14,0,1,26
14.817307,0,0,1,0,0,1,13,0,1,40
13.286714,1,0,1,0,0,1,13,0,1,30
12.740385,1,0,1,0,0,1,13,0,1,43
25.641026,1,0,1,0,0,1,19,1,1,50
15.288462,0,0,1,0,0,1,13,0,1,62
10,1,0,1,0,0,1,16,1,1,36
36.057693,0,0,1,0,0,1,14,0,1,32
22.211538,0,0,1,0,0,1,20,1,1,41
16.346153,0,0,1,0,0,1,16,1,1,51
18.75,0,0,1,0,0,1,12,0,1,31
10.025,0,0,1,0,0,1,13,0,1,44
11.538462,0,0,1,0,0,1,16,1,1,41
7.2692308,0,0,1,0,0,1,12,0,1,26
28.846153,0,0,1,0,0,1,14,0,1,49
21.248077,0,0,1,0,0,1,12,0,1,54
22.836538,0,0,1,0,0,1,16,1,1,40
8.7412586,1,0,1,0,0,1,13,0,1,39
14.214046,0,0,1,0,0,1,12,0,1,42
5.4418983,1,0,1,0,0,1,12,0,1,52
9.8290596,0,0,1,0,0,1,12,0,1,46
12.019231,1,0,1,0,0,1,13,0,1,58
10.683761,1,0,1,0,0,1,14,0,1,25
20.299145,1,0,1,0,0,1,14,0,1,48
10.256411,1,0,1,0,0,1,12,0,1,55
11.057693,1,0,1,0,0,1,16,1,1,32
17.692308,0,0,1,0,0,1,13,0,1,56
6.7307692,0,0,1,0,0,1,11,0,0,49
7.6964746,0,0,1,0,0,1,12,0,1,36
15.384615,1,0,1,0,0,1,12,0,1,43
9.6153851,0,0,1,0,0,1,10,0,0,28
8.5470085,0,0,1,0,0,1,14,0,1,57
31.642307,0,0,1,0,0,1,12,0,1,56
33.333332,0,0,1,0,0,1,18,1,1,53
12.019231,0,0,1,0,0,1,12,0,1,62
9.6153851,1,0,1,0,0,1,12,0,1,40
16.826923,0,0,1,0,0,1,16,1,1,42
19.710096,0,0,1,0,0,1,12,0,1,33
4.4807692,0,0,1,0,0,1,13,0,1,25
11.538462,1,0,1,0,0,1,12,0,1,47
9.6153851,0,0,1,0,0,1,12,0,1,40
6.25,1,0,1,0,0,1,12,0,1,47
37.404327,0,0,1,0,0,1,16,1,1,49
11.263737,0,0,1,0,0,1,14,0,1,47
8.6538458,0,0,1,0,0,1,16,1,1,25
10.096154,1,0,1,0,0,1,12,0,1,40
10.096154,0,0,1,0,0,1,10,0,0,36
12.980769,1,0,1,0,0,1,12,0,1,47
15.384615,1,0,1,0,0,1,16,1,1,33
15.384615,1,0,1,0,0,1,13,0,1,52
15.48702,0,0,1,0,0,1,12,0,1,44
15.865385,1,0,1,0,0,1,16,1,1,29
24.038462,1,0,1,0,0,2,13,0,1,41
15.384615,1,0,1,0,0,1,13,0,1,31
26.223776,0,0,1,0,0,1,16,1,1,52
12.980769,1,0,1,0,0,1,12,0,1,55
10.489511,1,0,1,0,0,1,12,0,1,31
16.153847,0,0,1,0,0,1,16,1,1,25
17.307692,0,0,1,0,0,2,13,0,1,45
11.538462,1,0,1,0,0,1,10,0,0,55
20,0,0,1,0,0,1,13,0,1,27
11.538462,0,0,1,0,0,1,12,0,1,35
30,0,0,1,0,0,1,12,0,1,53
16.826923,0,0,1,0,0,1,13,0,1,34
21.634615,0,0,1,0,0,1,13,0,1,38
11.888112,1,0,1,0,0,1,16,1,1,50
16.419231,0,0,1,0,0,1,12,0,1,31
28.846153,1,0,1,0,0,1,13,0,1,44
9.6153851,0,0,1,0,0,1,12,0,1,30
11.574019,0,0,1,0,0,1,13,0,1,28
9.090909,0,0,1,0,0,1,13,0,1,51
10.096154,0,0,1,0,0,1,19,1,1,51
14.423077,0,0,1,0,0,1,13,0,1,32
17.307692,1,0,1,0,0,1,12,0,1,57
45.673077,0,0,1,0,0,1,19,1,1,49
6.25,0,0,1,0,0,1,12,0,1,46
19.23077,1,0,1,0,0,1,14,0,1,45
18.759401,0,0,1,0,0,1,19,1,1,42
14.423077,0,0,1,0,0,1,12,0,1,44
8.070055,0,0,1,0,0,1,14,0,1,52
19.711538,0,0,1,0,0,1,13,0,1,40
10.576923,0,0,1,0,0,1,12,0,1,39
14.903846,0,0,1,0,0,1,12,0,1,28
27.604166,0,0,1,0,0,1,13,0,1,34
6.9711537,1,0,1,0,0,1,12,0,1,30
12.019231,0,0,1,0,0,1,12,0,1,46
3.5096154,0,0,1,0,0,2,13,0,1,60
9.162981,0,0,1,0,0,1,13,0,1,43
20.192308,0,0,1,0,0,1,13,0,1,47
8.6538458,1,0,1,0,0,1,12,0,1,56
6.313498,1,0,1,0,0,1,12,0,1,64
13.896153,1,0,1,0,0,1,13,0,1,55
8.5470085,1,0,1,0,0,1,12,0,1,49
10.096154,1,0,1,0,0,1,13,0,1,47
13.846154,1,0,1,0,0,1,13,0,1,44
23.536325,1,0,1,0,0,1,13,0,1,42
9,1,0,1,0,0,1,12,0,1,25
24.038462,0,0,1,0,0,1,14,0,1,36
15.865385,1,0,1,0,0,1,16,1,1,36
15.384615,1,0,1,0,0,1,16,1,1,37
9.6153851,0,0,1,0,0,1,8,0,0,57
9.6153851,1,0,1,0,0,1,16,1,1,33
12.692307,0,0,1,0,0,1,12,0,1,37
5.7692308,1,0,1,0,0,1,12,0,1,57
15.384615,0,0,1,0,0,1,13,0,1,43
22.740385,0,0,1,0,0,1,12,0,1,42
6.831984,1,0,1,0,0,1,12,0,1,45
9.1346149,1,0,1,0,0,3,13,0,1,34
12.019231,0,0,1,0,0,1,12,0,1,59
3.9375,0,0,1,0,0,1,14,0,1,26
4.3269229,1,0,1,0,0,1,14,0,1,26
16.27219,0,0,1,0,0,1,20,1,1,64
12.740385,0,0,1,0,0,1,12,0,1,25
6.25,1,0,1,0,0,1,14,0,1,39
6.6666665,1,0,1,0,0,1,13,0,1,55
14.903846,1,0,1,0,0,1,18,1,1,40
8.1730766,0,0,1,0,0,1,10,0,0,50
9.7115383,1,0,1,0,0,1,12,0,1,43
5,1,0,1,0,0,1,12,0,0,48
15.384615,1,0,1,0,0,1,12,0,1,39
28.26923,0,0,1,0,0,1,18,1,1,55
5.7692308,0,0,1,0,0,1,14,0,1,45
10.576923,1,0,1,0,0,1,13,0,1,33
29.807692,0,0,1,0,0,1,16,1,1,40
24.038462,1,0,1,0,0,1,14,0,1,37
5.7692308,1,0,1,0,0,1,13,0,1,31
5.4945054,1,0,1,0,0,1,13,0,1,40
10.480769,1,0,1,0,0,1,14,0,1,38
22.339422,0,0,1,0,0,1,12,0,1,46
8.6538458,0,0,1,0,0,1,13,0,1,40
5.7692308,1,0,1,0,0,3,12,0,1,41
16.826923,0,0,1,0,0,1,12,0,1,40
9.375,1,0,1,0,0,1,13,0,1,25
17.200001,0,0,1,0,0,1,13,0,1,36
24.51923,0,0,1,0,0,1,18,1,1,53
8.1730766,1,0,1,0,0,1,14,0,1,28
9.8199673,0,0,1,0,0,1,13,0,1,27
22.038942,1,0,1,0,0,1,18,1,1,53
17.307692,0,0,1,0,0,1,12,0,1,34
6.71875,0,0,1,0,0,1,18,1,1,58
20.71006,0,0,1,0,0,1,16,1,1,42
11.538462,0,0,1,0,0,1,14,0,1,42
13.521635,0,0,1,0,0,1,12,0,1,39
6.2716346,0,0,1,0,0,1,14,0,1,36
13.675214,1,0,1,0,0,1,12,0,1,43
11.923077,1,0,1,0,0,1,16,1,1,26
16.538462,0,0,1,0,0,1,13,0,1,47
11.058173,1,0,1,0,0,1,16,1,1,51
11.698077,0,0,1,0,0,1,12,0,1,43
6.7307692,1,0,1,0,0,1,16,1,1,33
10.576923,1,0,1,0,0,1,10,0,0,29
5.4945054,1,0,1,0,0,1,13,0,1,48
11.057693,1,0,1,0,0,1,12,0,1,29
5.5288463,1,0,1,0,0,1,14,0,1,26
11.111111,0,0,1,0,0,1,13,0,1,25
12.5,0,0,1,0,0,1,12,0,1,36
15.865385,0,0,1,0,0,1,14,0,1,40
13.760684,0,0,1,0,0,1,16,1,1,54
4.3269229,1,0,1,0,0,1,13,0,1,35
14.423077,0,0,1,0,0,1,12,0,1,36
7.2115383,1,0,1,0,0,3,13,0,1,47
6.1538463,1,0,1,0,0,1,13,0,1,62
14.423077,0,0,1,0,0,1,16,1,1,60
10.096154,1,0,1,0,0,1,12,0,1,44
37.307693,0,0,1,0,0,1,16,1,1,59
28.846153,1,0,1,0,0,1,16,1,1,56
14.903846,0,0,1,0,0,1,12,0,1,36
13.461538,1,0,1,0,0,1,14,0,1,42
9.6153851,1,0,1,0,0,1,13,0,1,28
20.835096,0,0,1,0,0,1,12,0,1,53
17.01923,1,0,1,0,0,1,13,0,1,50
16,1,0,1,0,0,1,16,1,1,48
5,0,0,1,0,0,1,16,1,1,31
7.8983517,0,0,1,0,0,1,12,0,1,42
12.820513,0,0,1,0,0,1,13,0,1,44
7.2115383,0,0,1,0,0,1,16,1,1,26
18.772894,0,0,1,0,0,1,12,0,1,29
16.923077,0,0,1,0,0,1,14,0,1,45
13.675214,0,0,1,0,0,1,12,0,1,43
6.9033532,1,0,1,0,0,1,12,0,1,26
8.6538458,1,0,1,0,0,1,12,0,1,54
11.678322,0,0,1,0,0,1,16,1,1,36
17.307692,1,0,1,0,0,1,19,1,1,38
31.196581,0,0,1,0,0,1,16,1,1,39
13.609468,1,0,1,0,0,1,12,0,1,37
10.576923,0,0,1,0,0,1,13,0,1,26
24.038462,0,0,1,0,0,1,12,0,1,50
19.23077,0,0,1,0,0,1,16,1,1,48
10,0,0,1,0,0,2,12,0,0,29
12.019231,1,0,1,0,0,1,16,1,1,28
18.557692,0,0,1,0,0,1,12,0,1,31
8.1196585,1,0,1,0,0,1,12,0,1,31
25,1,0,1,0,0,1,20,1,1,51
21.634615,0,0,1,0,0,1,12,0,1,47
16.941391,0,0,1,0,0,1,13,0,1,44
14.423077,0,0,1,0,0,1,14,0,1,29
37.5,0,0,1,0,0,1,16,1,1,50
14.423077,1,0,1,0,0,1,12,0,1,37
8.6032391,1,0,1,0,0,1,12,0,1,27
16.346153,0,0,1,0,0,1,14,0,1,36
19.667831,0,0,1,0,0,1,12,0,1,49
7.6923075,1,0,1,0,0,1,14,0,1,39
14.709135,0,0,1,0,0,1,12,0,1,48
12.595673,1,0,1,0,0,1,12,0,1,47
15.384615,0,0,1,0,0,1,16,1,1,52
27.884615,1,0,1,0,0,1,14,0,1,36
9.6153851,1,0,1,0,0,1,14,0,1,31
11.217949,1,0,1,0,0,1,16,1,1,46
6.4102564,0,0,1,0,0,1,12,0,1,29
6.4102564,1,0,1,0,0,1,6,0,0,45
10.096154,0,0,1,0,0,1,12,0,1,34
10.711538,1,0,1,0,0,1,14,0,1,48
5.5769229,0,0,1,0,0,1,12,0,1,43
4.9099836,1,0,1,0,0,1,13,0,1,48
10.926574,0,0,1,0,0,1,12,0,1,29
5,0,0,1,0,0,1,13,0,1,30
7.2115383,0,0,1,0,0,1,6,0,0,50
10.39501,1,0,1,0,0,1,16,1,1,43
10.683761,0,0,1,0,0,1,14,0,1,54
15.403921,0,0,1,0,0,1,14,0,1,26
19.23077,0,0,1,0,0,1,12,0,1,46
12.980769,0,0,1,0,0,1,13,0,1,61
16.608391,0,0,1,0,0,1,13,0,1,54
7.905983,1,0,1,0,0,1,14,0,1,30
7.1203041,1,0,1,0,0,1,12,0,1,27
5.7692308,1,0,1,0,0,1,12,0,1,55
11.538462,0,0,1,0,0,1,12,0,1,36
10.096154,0,0,1,0,0,1,12,0,1,39
16.596153,1,0,1,0,0,1,16,1,1,32
7.9807692,1,0,1,0,0,1,13,0,1,28
5.2884617,0,0,1,0,0,4,12,0,1,28
25.641026,0,0,1,0,0,1,14,0,1,41
27.877403,0,0,1,0,0,1,16,1,1,47
12.5,0,0,1,0,0,1,12,0,1,43
10.416667,0,0,1,0,0,1,11,0,0,29
15.384615,0,0,1,0,0,1,16,1,1,45
11.923077,0,0,1,0,0,1,13,0,1,30
24.038462,0,0,1,0,0,1,13,0,1,50
12.980769,1,0,1,0,0,1,14,0,1,44
14.583333,0,0,1,0,0,1,12,0,1,37
5.7822113,1,0,1,0,0,1,13,0,1,48
24.786325,0,0,1,0,0,1,20,1,1,46
13,1,0,1,0,0,1,13,0,1,35
12.019231,1,0,1,0,0,1,12,0,1,33
14.423077,0,0,1,0,0,1,13,0,1,60
8.8942308,0,0,1,0,0,2,9,0,0,53
29.585798,0,0,1,0,0,1,16,1,1,42
12.5,1,0,1,0,0,1,16,1,1,55
9.6153851,0,0,1,0,0,1,8,0,0,36
14.230769,0,0,1,0,0,1,13,0,1,38
17.307692,0,0,1,0,0,2,12,0,1,34
19.23077,0,0,1,0,0,1,14,0,1,31
11.111111,0,0,1,0,0,1,16,1,1,25
4.3269229,1,0,1,0,0,1,12,0,1,30
9.6153851,0,0,1,0,0,1,13,0,1,45
16.923077,1,0,1,0,0,1,13,0,1,32
11.965812,1,0,1,0,0,1,16,1,1,43
9.6468534,0,0,1,0,0,1,12,0,1,28
8.125,1,0,1,0,0,1,14,0,1,33
15.384615,0,0,1,0,0,1,18,1,1,49
9.1575089,1,0,1,0,0,1,11,0,0,51
11.495727,1,0,1,0,0,1,16,1,1,40
12.820513,0,0,1,0,0,1,18,1,1,34
26.442308,0,0,1,0,0,1,16,1,1,31
9.2948713,0,0,1,0,0,1,12,0,1,40
18.461538,0,0,1,0,0,1,12,0,1,55
11.538462,0,0,1,0,0,3,12,0,1,58
9.8034191,0,0,1,0,0,1,12,0,1,39
14.423077,0,0,1,0,0,1,12,0,1,52
15.865385,1,0,1,0,0,1,16,1,1,30
13.986014,0,0,1,0,0,1,16,1,1,34
12.474012,1,0,1,0,0,1,12,0,1,41
7.7271061,1,0,1,0,0,1,12,0,1,34
7.0192308,0,0,1,0,0,1,12,0,1,44
9.1346149,1,0,1,0,0,1,13,0,1,52
14.957265,0,0,0,1,0,1,16,1,1,51
24.190283,0,0,0,1,0,1,16,1,1,51
16.194332,1,0,0,1,0,1,12,0,1,40
8.1730766,1,0,0,1,0,1,12,0,1,31
